,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
3232,3233,C005402022113010041763A,ELECTROPERU,CAMPO ARMIÑO,CL2201,540,2023-10-16 08:00:00,2023-10-16 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3233,3234,C005412022113010041763A,ELECTROPERU,CAMPO ARMIÑO,CL2202,541,2023-10-17 08:00:00,2023-10-17 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3234,3235,C005422023053012245596A,ELECTROPERU,CAMPO ARMIÑO,CL2203,542,2023-10-21 08:00:00,2023-10-21 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3235,3236,C005432023053012247069A,ELECTROPERU,CAMPO ARMIÑO,CL2204,543,2023-10-22 08:00:00,2023-10-22 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3236,3237,C010502022113010044992A,ELECTROPERU,CAMPO ARMIÑO,CL2218,1050,2023-10-20 08:00:00,2023-10-20 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3237,3238,C010512023053012247069A,ELECTROPERU,CAMPO ARMIÑO,CL2219,1051,2023-10-18 08:00:00,2023-10-18 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3238,3239,C016262023053012247069A,ELECTROPERU,CAMPO ARMIÑO,CL2220,1626,2023-10-19 08:00:00,2023-10-19 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3239,3240,C109402022113010048221A,ELECTROPERU,CAMPO ARMIÑO,CL2227,10940,2023-10-01 08:00:00,2023-10-01 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,2.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3240,3241,C118352022113010041655A,ELECTROPERU,CAMPO ARMIÑO,CL2228,11835,2023-10-08 08:00:00,2023-10-08 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3242,3243,C118362023053012241881A,ELECTROPERU,CAMPO ARMIÑO,CL2229,11836,2024-05-04 08:00:00,2024-05-04 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3243,3244,C118372023053012249610A,ELECTROPERU,CAMPO ARMIÑO,CL2230,11837,2023-08-06 08:00:00,2023-08-06 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3244,3245,C118142022113010046748A,ELECTROPERU,CAMPO ARMIÑO,CL-ACOPLA,11814,2023-10-23 08:00:00,2023-10-23 16:00:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3260,3261,C002772023053012245705A,ELECTROPERU,MANTARO,CENTRAL,277,2024-03-15 00:00:00,2024-03-16 00:00:00,INDISPONIBLE POR PURGA EMBALSE TABLACHACA,679.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3320,3321,C000012023053012244157A,ELECTROPERU,MANTARO,G1,1,2024-06-16 00:00:00,2024-06-17 00:00:00,MANTENIMIENTO MAYOR: INSPECCIÓN GENERADOR,101.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3329,3330,C000022023053012248552A,ELECTROPERU,MANTARO,G2,2,2024-06-29 07:00:00,2024-06-29 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,100.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3387,3388,C000032023053012243921A,ELECTROPERU,MANTARO,G3,3,2024-06-23 07:00:00,2024-06-23 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,102.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3398,3399,C000042023053012247883A,ELECTROPERU,MANTARO,G4,4,2024-06-26 00:00:00,2024-06-26 10:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,102.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3455,3456,C000052023053012245360A,ELECTROPERU,MANTARO,G5,5,2024-06-09 07:00:00,2024-06-09 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,102.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3474,3475,C000062023053012242711A,ELECTROPERU,MANTARO,G6,6,2024-06-22 07:00:00,2024-06-22 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,102.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3485,3486,C000072023053012249214A,ELECTROPERU,MANTARO,G7,7,2024-06-02 07:00:00,2024-06-02 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,102.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3489,3490,C033892023053012248197A,ELECTROPERU,NCT TUMBES,T1-60/33/10,3389,2024-06-23 07:00:00,2024-06-23 16:00:00,"MONTAJE INTERRUTOR DE POTENCIA BAHIA DE 33 KV, SE CTT",10.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3597,3598,C002782023053012244157A,ELECTROPERU,PRESA TABLACHACA,TABLACHACA,278,2024-03-15 00:00:00,2024-03-16 00:00:00,PURGA EMBALSE TABLACHACA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3613,3614,C002862023053012245705A,ELECTROPERU,RESTITUCIÓN,CENTRAL,286,2024-03-15 00:00:00,2024-03-16 00:00:00,INDISPONIBLE POR PURGA EMBALSE TABLACHACA,219.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3623,3624,C000082023053012245969A,ELECTROPERU,RESTITUCIÓN,G1,8,2024-05-19 07:00:00,2024-05-19 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,66.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3634,3635,C000092023053012243820A,ELECTROPERU,RESTITUCIÓN,G2,9,2024-06-30 07:00:00,2024-06-30 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,70.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3642,3643,C000102023053012246093A,ELECTROPERU,RESTITUCIÓN,G3,10,2024-05-12 07:00:00,2024-05-12 17:30:00,MANTENIMIENTO PREVENTIVO Y CONTROLES SISTEMÁTICOS,66.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3644,3645,C018862023053012248840A,ELECTROPERU,ZORRITOS - MÁNCORA,L-6664,1886,2024-05-26 07:00:00,2024-05-26 16:00:00,"MANTENIMIENTO, REPARACIÓN Y CAMBIO DE ESTRUCTURAS EN LINEA DE SUBTRANSMISION (ESTRUCTURAS DAÑADAS POR PAJAROS CARPINTEROS)",7.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3645,3646,C019812023053012243525A,ELECTROSUR S.A.,ILO-ELECTROSUR,S.E.,1981,2023-11-12 06:00:00,2023-11-12 10:00:00,mantenimiento programado,6.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3647,3648,C108942023053012245229A,ELECTROSUR S.A.,MOQUEGUA_ELS,SS.EE.,10894,2023-11-05 06:00:00,2023-11-05 10:00:00,mantenimiento programado,5.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3656,3657,C146772023053012241769A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,BARRA A_220kV,14677,2024-06-10 08:00:00,2024-06-10 11:30:00,INDISPONIBLE DEBIDO A MANTENIMIENTO EN EQUIPOS DE CELDA,0.0,F/S,NO,OTROS
3665,3666,C146782023053012243241A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,BARRA B_220kV,14678,2024-06-10 11:30:00,2024-06-10 16:00:00,INDISPONIBLE DEBIDO A MANTENIMIENTO EN EQUIPOS DE CELDA,0.0,F/S,NO,OTROS
3667,3668,C146862023053012249011A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,CL-2272,14686,2024-05-20 08:00:00,2024-05-20 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3669,3670,C146892023053012249011A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,CL-2273,14689,2024-06-11 08:00:00,2024-06-11 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3671,3672,C146872023053012245782A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,CL-2274,14687,2024-05-21 08:00:00,2024-05-21 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3673,3674,C146882023053012245782A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,CL-2275,14688,2024-06-12 08:00:00,2024-06-12 15:30:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3675,3676,C146902023053012247255A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,CL-ACOPLE,14690,2024-06-10 08:00:00,2024-06-10 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3677,3678,C146762023053012246249A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,S.E. LA RAMADA,14676,2024-03-22 08:00:00,2024-03-22 16:00:00,TERMOGRAFÍA EN SUBESTACIONES,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
3678,3679,C146952022113010048162A,EMPRESA DE ENERGIA YAMOBAMBA SAC,LA RAMADA,TP0-870,14695,2023-07-16 08:00:00,2023-07-16 16:00:00,MANTENIMIENTO PREVENTIVO EN EQUIPOS DE CELDA,4.0,F/S,SI,MANTENIMIENTO PREVENTIVO
3679,3680,C148022023053012244026A,EMPRESA DE GENERACION ELECTRICA CANCHAYLLO SAC,CANCHAYLLO,CL-6601,14802,2023-09-19 07:00:00,2023-09-19 18:00:00,MANTENIMIENTO DE  EQUIPOS DE PATIO.,2.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3680,3681,C148032023053012242269A,EMPRESA DE GENERACION ELECTRICA CANCHAYLLO SAC,CANCHAYLLO,CL-6647,14803,2023-09-19 07:00:00,2023-09-19 18:00:00,MANTENIMIENTO DE  EQUIPOS DE PATIO.,2.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3683,3684,C147922023053012241881A,EMPRESA DE GENERACION ELECTRICA CANCHAYLLO SAC,CANCHAYLLO,CENTRAL,14792,2023-09-20 07:00:00,2023-09-20 18:00:00,PRUEBAS DE OPERATIVIDAD DE LOS RELES DE PROTECCIÓN,2.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3701,3702,C147932023053012244157A,EMPRESA DE GENERACION ELECTRICA CANCHAYLLO SAC,CANCHAYLLO,G01,14793,2024-05-23 00:00:00,2024-05-23 18:00:00,MANTENIMIENTO MAYOR DE TURBINA G1.,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3719,3720,C147942023053012244157A,EMPRESA DE GENERACION ELECTRICA CANCHAYLLO SAC,CANCHAYLLO,G02,14794,2023-11-18 00:00:00,2023-11-18 18:00:00,MANTENIMIENTO MAYOR DE TURBINA G2.,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3722,3723,C162852023053012245705A,EMPRESA DE GENERACION ELECTRICA RIO BAÑOS S.A.C.,RUCUY,CENTRAL,16285,2023-09-22 00:00:00,2023-09-22 20:00:00,Inspección del sistema de conducción (canal / túnel) de la CH Rucuy Mantenimiento Mayor de los componentes del G1 de la CH Rucuy Mantenimiento Mayor de los componentes del G2 de la CH Rucuy,12.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3725,3726,C162862023053012245649A,EMPRESA DE GENERACION ELECTRICA RIO BAÑOS S.A.C.,RUCUY,G1,16286,2024-05-15 08:00:00,2024-05-15 12:00:00,"Inspección de los componentes (rodete, inyector, deflector) de la Turbina del G1 de la CH Rucuy",10.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3728,3729,C162872023053012242037A,EMPRESA DE GENERACION ELECTRICA RIO BAÑOS S.A.C.,RUCUY,G2,16287,2024-06-01 07:00:00,2024-06-01 19:00:00,Reemplazo del rodete de la Turbina del G2 de la CH Rucuy,10.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3729,3730,C182702022113010047161A,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHANCHAMAYO,CL-6085,18270,2023-11-07 08:00:00,2023-11-07 15:00:00,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE PATIO DE LA S.E. CHANCHAMAYO CON L-6085 F/S.,20.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3730,3731,C182712022113010041390A,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,LA VIRGEN,CL-6089,18271,2023-11-08 08:00:00,2023-11-08 15:00:00,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE PATIO DE LA S.E. LA VIRGEN.,20.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3731,3732,C182692022113010044619A,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ANA,CL-6085,18269,2023-11-07 08:00:00,2023-11-07 15:00:00,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE PATIO DE LA S.E. SANTA ANA CON L-6085 F/S.,20.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3732,3733,C155922023053012243555A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,BARRA 220kV-P,15592,2023-07-23 07:00:00,2023-07-23 18:00:00,MANTENIMIENTO ANUAL SSEE CHAGLLA BARRA PRIN,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3733,3734,C155932023053012243555A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,BARRA 220kV-S,15593,2023-07-22 07:00:00,2023-07-22 18:00:00,MANTENIMIENTO ANUAL SSEE CHAGLLA.BARRA SEC TRANSF,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3734,3735,C155852023053012243555A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,CL-2150,15585,2023-09-07 07:00:00,2023-09-07 17:00:00,MANTENIMIENTO ANUAL CL-2150 SE CHAGLLA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3735,3736,C155862022113010047347A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,CL-2151,15586,2023-09-08 07:00:00,2023-09-08 17:00:00,MANTENIMIENTO ANUAL CL-2151 SE CHAGLLA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3736,3737,C155842023053012243555A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,CL-TR1,15584,2023-07-21 08:00:00,2023-07-21 14:00:00,MANTENIMIENTO DE SECCIONADORES LC-U2,235.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3737,3738,C155832023053012249325A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,CL-TR2,15583,2023-09-23 08:00:00,2023-09-23 14:00:00,MANTENIMIENTO DE SECCIONADORES LC-U1,235.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3750,3751,C149702023053012244122A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,CENTRAL,14970,2023-12-10 06:00:00,2023-12-10 17:00:00,MONTAJE Y PRUEBAS AUTOMATIZACION PRESION SISTEMA ENFRIAMIENTO UG1 Y UG2,470.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3786,3787,C149712023053012249572A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,G1,14971,2023-12-01 15:00:00,2023-12-01 17:00:00,DESINSTALACION EQUIPOS DESCARGAS PARCIALES UG1,235.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3822,3823,C149722023053012245341A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA,G2,14972,2023-12-02 15:00:00,2023-12-02 17:00:00,DESINSTALACION EQUIPOS DESCARGAS PARCIALES UG2,235.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3868,3869,C149682023053012248565A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA - PARAGSHA,L-2150,14968,2023-12-10 05:30:00,2023-12-10 17:30:00,PE-YANA: ENERGIZACIÓN DE LÍNEA DE TRANSMISIÓN L-2152. A SOLICITUD DE ISA REP - CTM,0.0,F/S,NO,OTROS
3914,3915,C149692023053012242600A,EMPRESA DE GENERACION HUALLAGA,CHAGLLA - PARAGSHA,L-2151,14969,2023-12-10 05:30:00,2023-12-10 17:30:00,PE-YANA: ENERGIZACIÓN DE LÍNEA DE TRANSMISIÓN L-2153. A SOLICITUD DE ISA REP - CTM,0.0,F/S,NO,OTROS
3915,3916,C155902023053012249669A,EMPRESA DE GENERACION HUALLAGA,PARAGSHA 2,CL-2150,15590,2023-09-05 07:00:00,2023-09-05 17:00:00,MANTENIMIENTO ANUAL CL-2150 SE PARAGSHA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3916,3917,C155912022113010047475A,EMPRESA DE GENERACION HUALLAGA,PARAGSHA 2,CL-2151,15591,2023-09-06 07:00:00,2023-09-06 17:00:00,MANTENIMIENTO ANUAL CL-2151 SE PARAGSHA,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3918,3919,C155632023053012245705A,EMPRESA DE GENERACION HUALLAGA,PCH CHAGLLA,CENTRAL,15563,2023-09-17 07:00:00,2023-09-17 18:00:00,CENTRAL FUERA DE SERVICIO POR TRABAJOS EN BARRA DE SE PIEDRA BLANCA 138 KV,0.0,F/S,NO,OTROS
3932,3933,C155642023053012244683A,EMPRESA DE GENERACION HUALLAGA,PCH CHAGLLA,GP1,15564,2023-11-28 07:00:00,2023-11-28 18:00:00,PRUEBAS DE SISTEMA DE VIBRACIONES PCH,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
3933,3934,C155662023053012244683A,EMPRESA DE GENERACION HUALLAGA,PCH CHAGLLA,TE-P1,15566,2023-07-01 06:59:59,2023-07-01 18:00:00,PRUEBAS ELECTRICAS TE-P1,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3935,3936,C172482023053012245705A,EMPRESA DE GENERACION HUALLAGA,PCH CHAGLLA - PIEDRA BLANCA,L-PCH - PBlanca,17248,2023-07-02 07:00:00,2023-07-02 17:00:00,MANTENIMIENTO ANUAL LÍNEA L-1054,6.4,F/S,NO,MANTENIMIENTO PREVENTIVO
3937,3938,C036382023053012248577A,EMPRESA DE GENERACION HUALLAGA,PIEDRA BLANCA,BARRA138KV,3638,2023-09-17 06:59:59,2023-09-17 18:00:00,MANTENIMIENTO ANUAL DE BARRA 138KV,6.4,F/S,NO,MANTENIMIENTO PREVENTIVO
3938,3939,C143202023053012246156A,EMPRESA DE GENERACION HUALLAGA,PIEDRA BLANCA,CL-1121,14320,2023-09-17 06:59:59,2023-09-17 11:00:00,MANTENIMIENTO ANUAL DE CELDA CL-1121,6.4,F/S,NO,MANTENIMIENTO PREVENTIVO
3939,3940,C143212023053012242927A,EMPRESA DE GENERACION HUALLAGA,PIEDRA BLANCA,CL-1142,14321,2023-09-17 12:00:00,2023-09-17 18:00:00,MANTENIMIENTO ANUAL DE CELDA CL-1142,6.4,F/S,NO,MANTENIMIENTO PREVENTIVO
3940,3941,C135982023053012242927A,EMPRESA DE GENERACION HUALLAGA,PIEDRA BLANCA,TP-01,13598,2023-07-02 06:59:59,2023-07-02 18:00:00,PRUEBAS ELECTRICAS TP-01 SEPB,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3957,3958,C140052023053012244122A,EMPRESA DE GENERACION HUANZA,HUANZA,CENTRAL,14005,2024-04-20 00:00:00,2024-04-21 00:00:00,CAMBIO DE VÁLVULA ESFÉRICA DEL GRUPO G1,94.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3979,3980,C140062023053012241955A,EMPRESA DE GENERACION HUANZA,HUANZA,1GER,14006,2024-06-04 00:00:00,2024-06-04 15:00:00,MANTENIMIENTO DE TURBINA Y GENERADOR,47.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3982,3983,C140072023053012245203A,EMPRESA DE GENERACION HUANZA,HUANZA,2GER,14007,2024-06-06 00:00:00,2024-06-06 15:00:00,MANTENIMIENTO DE TURBINA Y GENERADOR,47.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3988,3989,C136772023053012244157A,EMPRESA DE GENERACION HUANZA,HUANZA,S.E.,13677,2024-04-14 00:00:00,2024-04-15 00:00:00,"CAMBIO DE VÁLVULA ESFÉRICA DEL GRUPO G1, PRUEBAS DEL TRANSFORMADOR DE POTENCIA Y PRUEBAS DELA SEP GIS",94.0,F/S,NO,MANTENIMIENTO PREVENTIVO
3990,3991,C170352023053012245705A,EMPRESA ELECTRICA AGUA AZUL,POTRERO,G1,17035,2023-08-04 00:00:00,2023-08-05 00:00:00,Mantenimiento General Unidad de Generación N°1.,0.0,F/S,NO,MANTENIMIENTO CORRECTIVO
3992,3993,C170362023053012245705A,EMPRESA ELECTRICA AGUA AZUL,POTRERO,G2,17036,2023-09-28 00:00:00,2023-09-29 00:00:00,Mantenimiento General Unidad de Generación N°2.,0.0,F/S,NO,MANTENIMIENTO CORRECTIVO
3993,3994,C143122023053012247441A,EMPRESA ELECTRICA RIO DOBLE,ESPINA COLORADA,CL-1141,14312,2023-11-25 10:00:00,2023-11-25 14:00:00,INSPECCION DE PRECISION MEDIDORES DE ENERGIA,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
3994,3995,C211362023053012244212A,EMPRESA ELECTRICA RIO DOBLE,ESPINA COLORADA,CL-1334,21136,2023-11-25 11:30:00,2023-11-25 14:00:00,INSPECCION DE PRECISION MEDIDORES DE ENERGIA,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
3998,3999,C135742023053012244157A,EMPRESA ELECTRICA RIO DOBLE,LAS PIZARRAS,CENTRAL,13574,2023-08-06 00:00:00,2023-08-06 21:00:00,"CAMBIO DE SELLOS COMPUERTA DE CANAL DE ADUCCION, COMPUERTA CANAL DE LIMPIA, COMPUERTA ECOLOGICA Y MANTENIMIENTO SISTEMA HIDRAULICO",18.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4016,4017,C135752023053012248226A,EMPRESA ELECTRICA RIO DOBLE,LAS PIZARRAS,G1,13575,2023-11-25 16:00:00,2023-11-25 17:30:00,INSPECCION DE PRECISION MEDIDORES DE ENERGIA,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
4037,4038,C135762023053012243240A,EMPRESA ELECTRICA RIO DOBLE,LAS PIZARRAS,G2,13576,2023-11-25 17:30:00,2023-11-25 19:00:00,INSPECCION DE PRECISION MEDIDORES DE ENERGIA,0.0,E/S,NO,MANTENIMIENTO PREVENTIVO
4040,4041,C009132023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,CL2005,913,2023-11-15 00:00:00,2023-11-15 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4044,4045,C009142023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,CL2006,914,2023-11-09 00:00:00,2023-11-09 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4047,4048,C087382023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,TR-1,8738,2023-12-17 00:00:00,2023-12-17 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4049,4050,C115532023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,TR-2,11553,2023-12-19 00:00:00,2023-12-19 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4051,4052,C087392023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,TR-3,8739,2023-12-21 00:00:00,2023-12-21 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4054,4055,C087402023053012245705A,ENEL DISTRIBUCION PERU,CHAVARRÍA,TR-4,8740,2023-12-24 00:00:00,2023-12-24 17:00:00,A SOLICITUD DE ISA-REP - PROYECTO MODERNIZACIÓN DEL SISTEMA DE CONTROL Y PROTECCIÓN DE LA S.E. CHAVARRIA 220kV,0.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4055,4056,C002612023053012241484A,ENEL GENERACION PERU S.A.A.,CALLAHUANCA,CENTRAL,261,2024-04-14 07:00:00,2024-04-14 17:00:00,LIMPIEZA DE BARRAS DE 10 KV - LIMPIEZA BARRAS SSAA AC-DC,81.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4065,4066,C000182023053012248289A,ENEL GENERACION PERU S.A.A.,CALLAHUANCA,G1,18,2024-05-09 06:00:00,2024-05-10 00:00:00,LIMPIEZA DE GENERADOR,15.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4081,4082,C000192023053012247755A,ENEL GENERACION PERU S.A.A.,CALLAHUANCA,G2,19,2024-06-11 07:00:00,2024-06-11 17:00:00,REV. HID Y PRUEBAS DE COMPONENTES DE TURBINA / MBO-GENERADOR,15.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4097,4098,C000202023053012248482A,ENEL GENERACION PERU S.A.A.,CALLAHUANCA,G3,20,2024-06-12 06:00:00,2024-06-13 00:00:00,LIMPIEZA DE GENERADOR,15.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4102,4103,C000212023053012246783A,ENEL GENERACION PERU S.A.A.,CALLAHUANCA,G4,21,2024-06-17 07:00:00,2024-06-17 17:00:00,REV. HID Y PRUEBAS DE COMPONENTES DE TURBINA / MBO-GENERADOR,35.0,F/S,NO,MANTENIMIENTO PREVENTIVO
4105,4106,C187922023053012247689A,ENEL GENERACION PERU S.A.A.,CH HER 1,G3,18792,2024-05-26 07:00:00,2024-05-26 12:00:00,LIMPIEZA DE CAMARA DE CARGA,0.034,F/S,NO,MANTENIMIENTO PREVENTIVO
4108,4109,C187932023053012248256A,ENEL GENERACION PERU S.A.A.,CH HER 1,G4,18793,2024-05-26 07:00:00,2024-05-26 12:00:00,LIMPIEZA DE CAMARA DE CARGA,0.034,F/S,NO,MANTENIMIENTO PREVENTIVO
